1937,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,1998,,1,15
1938,Final Fantasy XI: Wings of the Goddess,2007,T,4,16
1939,Dragon Ball: Raging Blast 2,2010,T,10,26
1940,SingStar Vol. 2,2008,T,6,4
1941,Yakuza,2005,M,9,9
1942,Disney's The Little Mermaid: Ariel's Undersea Adventure,2006,E,9,33
1943,Star Wars Rogue Squadron III: Rebel Strike,2003,T,8,19
1944,Moto Racer,1997,,3,8
1945,Hitman: Contracts,2004,M,7,22
1946,Professor Layton vs Phoenix Wright: Ace Attorney,2012,T,5,38
1947,Final Fantasy Anthology,1999,T,4,122
1948,Deca Sports 2,2009,E,1,69
1949,Killzone: Mercenary,2013,M,7,17
1950,Super Robot Taisen α,2000,,12,57
1951,Hasbro Family Game Night 3,2010,E,6,8
1952,Tales of Destiny 2,2002,,4,26
1953,Capcom's Soccer Shootout,1993,,1,1
1954,Alien,1981,,9,123
1955,Dragon Ball Z: Budokai Tenkaichi 2,2006,T,10,11
1956,Star Wars The Clone Wars: Republic Heroes,2009,T,9,19
1957,Harvest Moon: A Wonderful Life,2003,E,4,6
1958,All Star Cheer Squad,2008,E,1,29
1959,Momotarou Dentetsu 7,1997,,8,124
1960,DmC: Devil May Cry,2013,M,9,13
1961,Motocross Mania,2001,E,3,3
1962,EA Sports Active NFL Training Camp,2010,E,1,8
1963,[Prototype 2],2012,M,9,5
1964,Mega Man 5,1992,,2,13
1965,Dance Dance Revolution SuperNOVA 2,2007,E10+,8,15
1966,Armored Core 2,2000,T,8,6
1967,The Godfather II,2009,M,9,8
1968,Pro Evolution Soccer 2016,2015,E,1,15
1969,The Amazing Spider-Man (Console Version),2012,,9,5
1970,Major League Baseball Featuring Ken Griffey Jr,1998,,1,1
1971,Rare Replay,2015,M,6,2
1972,NCAA Football 08,2007,E,1,8
1973,Star Ocean: The Last Hope,2009,T,4,16
1974,Invizimals,2009,E10+,12,4
1975,The 7th Guest,1992,T,11,18
1976,Too Human,2008,T,4,2
1977,Yars' Revenge,1982,,7,11
1978,Secret Agent Barbie: Royal Jewels Mission,2002,E,2,24
1979,Doom,1994,,7,53
1980,Tom Clancy's Splinter Cell: Double Agent,2006,M,9,6
1981,Buzz! The Hollywood Quiz,2007,,6,4
1982,Golden Sun: Dark Dawn,2010,E10+,4,1
1983,Marvel vs. Capcom: Clash of Super Heroes,1999,,10,13
1984,Dead Island: Riptide,2013,M,9,42
1985,Battle Stations,1997,,12,8
1986,Star Wars The Clone Wars: Jedi Alliance,2008,E10+,9,19
1987,The World Ends With You,2007,T,4,16
1988,Drawn to Life,2007,E,9,29
1989,NBA 2K7,2006,E,1,3
1990,Torneko no Daibouken: Fushigi no Dungeon,1993,,4,121
1991,Jr. Pac-Man,1983,,5,11
1992,Mario & Sonic at the Sochi 2014 Olympic Winter Games,2013,,1,1
1993,Goldeneye 007: Reloaded,2011,T,7,5
1994,NBA ShootOut 98,1998,,1,4
1995,Galaxian,1982,,7,11
1996,Aliens: Colonial Marines,2013,M,7,9
1997,Lips,2008,T,6,2
1998,Andretti Racing,1996,,3,8
1999,Caesars Palace 2000: Millennium Gold Edition,2000,,6,118
2000,Air Raid,1981,,9,125
2001,MadWorld,2009,M,9,9
2002,Perfect Dark Zero,2005,M,7,2
2003,Marvel Nemesis: Rise of the Imperfects,2005,T,10,8
2004,Boxing,1980,,10,5
2005,Need for Speed: Porsche Unleashed,1999,E,3,8
2006,ABBA: You Can Dance,2011,E10+,6,6
2007,UFC Personal Trainer: The Ultimate Fitness System,2011,E,1,29
2008,Crystal Castles,1983,,9,11
2009,Worms: Open Warfare,2006,E10+,12,29
2010,Puzzler World,2009,E,5,6
2011,Conker's Bad Fur Day,2001,,2,29
2012,Dragon Warrior I&II,1999,,4,25
2013,Star Wars Episode II: Attack of the Clones,2002,E,9,29
2014,Ghost Squad,2007,T,7,9
2015,Conflict: Desert Storm II - Back to Bagdhad,2003,,7,114
2016,Maximo: Ghosts to Glory,2001,T,2,13
2017,Donkey Kong Country 3,2005,E,2,1
2018,All-Star Baseball 2003,2002,E,1,31
2019,Unlimited Saga,2002,T,4,11
2020,Pokemon Dash,2004,E,3,1
2021,Dragon Ball: Raging Blast,2009,T,10,26
2022,Twisted Metal: Head On,2005,T,9,4
2023,Personal Trainer: Walking,2008,E,1,1
2024,Cabela's Deer Hunt: 2004 Season,2003,T,1,60
2025,Formula 1,1996,,3,86
2026,Tetris Party Deluxe,2010,E,5,1
2027,Banjo-Kazooie: Nuts & Bolts,2008,,2,2
2028,My Baby Girl,2008,E,8,126
2029,Mercenaries: Playground of Destruction,2005,,9,19
2030,The Walking Dead: Season One,2012,,11,127
2031,MTV Celebrity Deathmatch,2003,,10,65
2032,Street Fighter Alpha: Warriors' Dreams,1995,,10,18
2033,ISS Pro Evolution,1998,E,1,15
2034,Metroid Prime Hunters,2006,T,7,1
2035,Bayonetta 2,2014,M,9,1
2036,Star Wars Battlefront: Elite Squadron,2009,T,7,19
2037,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,2010,,3,9
2038,Taiko no Tatsujin: Tatakon de Dodon ga Don,2002,,6,26
2039,Mega Man Battle Network 6: Cybeast Falzar / Gregar,2005,,4,13
2040,Syphon Filter: The Omega Strain,2004,M,7,4
2041,That's So Raven,2004,E,11,33
2042,Marvel vs. Capcom 2: New Age of Heroes,2002,,10,13
2043,Legends of Wrestling,2001,,10,31
2044,True Crime: New York City,2005,,9,5
2045,Kane & Lynch: Dead Men,2007,,7,22
2046,Mario & Luigi: Paper Jam,2015,,4,1
2047,Final Fantasy Legend III,1991,,4,10
2048,Harry Potter and the Half-Blood Prince,2009,E10+,9,8
2049,Professor Layton and the Azran Legacy,2013,E10+,5,1
2050,Super Monkey Ball: Touch & Roll,2005,,6,9
2051,Mega Man X5,2000,E,2,13
2052,Nintendo Presents: New Style Boutique 2 - Fashion Forward,2015,,6,1
2053,Titanfall 2,2016,M,7,8
2054,Genji: Days of the Blade,2006,T,9,4
2055,Drawn to Life: The Next Chapter,2009,E,5,29
2056,PokePark 2: Wonders Beyond,2011,E,9,1
2057,SoulCalibur V,2012,T,10,26
2058,Shark Tale,2004,E,9,5
2059,San Francisco Rush: Extreme Racing,1997,,3,14
2060,Zone of the Enders,2001,M,7,15
2061,Street Fighter EX Plus Alpha,1997,,10,18
2062,Deer Drive,2009,T,1,128
2063,Pro Evolution Soccer 2015,2014,E,1,15
2064,We Sing,2009,,6,129
2065,Raving Rabbids: Travel in Time,2010,E10+,11,6
2066,Capcom vs. SNK 2: Mark of the Millennium 2001,2001,T,10,13
2067,MVP 06 NCAA Baseball,2006,E,1,8
2068,Turok,2008,M,9,130
2069,Coded Arms,2005,T,7,15
2070,Final Fantasy Tactics A2: Grimoire of the Rift,2007,E10+,4,16
2071,Jump Ultimate Stars,2006,,10,1
2072,Jampack Summer 2001,2001,,6,4
2073,The Lord of the Rings: Conquest,2009,T,9,8
2074,Burnout,2001,E,3,31
2075,Spectrobes,2007,E,4,33
2076,Rhythm Heaven: The Best+,2015,,6,1
2077,Yu-Gi-Oh! Dungeon Dice Monsters,2001,,6,15
2078,Mortal Kombat: Unchained,2006,M,10,40
2079,Final Fantasy X/X-2 HD Remaster,2015,,4,16
2080,Tiger Woods PGA Tour 2001,2001,E,1,8
2081,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,2015,,9,16
2082,Jet Moto 3,1999,,3,4
2083,Ace Combat: Assault Horizon,2011,T,9,26
2084,X-Men Origins: Wolverine - Uncaged Edition,2009,,9,5
2085,Unreal Championship,2002,M,7,11
2086,WarioWare: Twisted!,N/A,,5,54
2087,Tales of Vesperia,2008,T,4,11
2088,MLB 13: The Show,2013,E,1,4
2089,Namco Museum Remix,2007,E,6,11
2090,Sword of Mana,2003,E,4,1
2091,Resonance of Fate,2010,T,4,9
2092,Madagascar: Escape 2 Africa,2008,E,9,5
2093,Pirates of the Caribbean: At World's End,2007,T,9,33
2094,FIFA: Road to World Cup 98,1997,,1,8
2095,Dragon Ball Z: Ultime Menace,1993,,10,26
2096,Classic NES Series: Donkey Kong,2004,E,2,1
2097,Harvest Moon: Animal Parade,2008,E,8,71
2098,Split/Second,2010,,3,33
2099,Style Savvy: Trendsetters,2012,E,8,1
2100,Croc 2,1999,,2,30
2101,Practise English!,2007,,6,1
2102,Oddworld: Munch's Oddysee,2001,T,2,11
2103,Persona 4: Arena,2012,T,10,92
2104,Berzerk,1981,,7,11
2105,NHL 11,2010,E10+,1,8
2106,Just Dance Wii,2011,,6,1
2107,Full Spectrum Warrior,2004,M,12,29
2108,LEGO Marvel's Avengers,2016,E10+,9,20
2109,Katamari Damacy,2004,E,5,26
2110,Beyblade VForce: Ultimate Blader Jam,2003,E,9,11
2111,LEGO Dimensions,2015,E10+,9,20
2112,Naruto Shippuden: Ultimate Ninja Storm Generations,2012,T,10,26
2113,Shaun Palmer's Pro Snowboarder,2001,E,1,35
2114,Harvest Moon DS: Island of Happiness,2007,E,8,71
2115,Ultimate Spider-Man,2005,T,9,5
2116,Monopoly Streets,2010,E,6,8
2117,Imagine: Interior Designer,2008,E,8,6
2118,Ratchet & Clank Collection,2012,,9,4
2119,SD Gundam G Generation,1998,,12,26
2120,God Eater,2010,,9,54
2121,Area 51,1996,,7,14
2122,Total War: Rome II,2013,T,12,9
2123,NBA Live 08,2007,E,1,8
2124,Star Ocean: The Last Hope International,2010,T,4,16
2125,Indiana Jones and the Staff of Kings,2009,T,9,5
2126,Tiger Woods PGA Tour 07,2006,E,1,8
2127,My Little Pony: Pinkie Pie's Party,2008,E,11,29
2128,Test Drive 6,1999,,3,11
2129,Major League Baseball 2K7,2007,E,1,131
2130,Kouchuu Ouja Mushi King,2005,,9,9
2131,Persona Q: Shadow of the Labyrinth,2014,M,4,132
2132,MLB 14: The Show,2014,E,1,133
2133,X-Men: Mutant Academy 2,2001,T,10,5
2134,Kirby: Canvas Curse,2005,E,2,1
2135,Jampack Winter 2001,2001,,6,4
2136,Kangaroo,1982,,2,11
2137,MLB 09: The Show,2009,E,1,4
2138,Borderlands: The Pre-Sequel,2014,M,7,3
2139,Disney Infinity 3.0,2015,,9,33
2140,Super Monkey Ball Jr.,2002,E,5,11
2141,Mobile Suit Gundam: Encounters in Space,2003,T,8,26
2142,MLB 10: The Show,2010,E,1,4
2143,Blur,2010,E10+,3,5
2144,Fear Effect,1998,,9,22
2145,Skate,2007,T,1,8
2146,iCarly,2009,E,11,5
2147,XCOM: Enemy Unknown,2012,M,12,3
2148,Virtua Fighter 4: Evolution,2003,T,10,9
2149,Crysis,2007,M,7,8
2150,Resident Evil: Survivor,2000,M,9,22
2151,Super Trucks Racing,2002,E,3,134
2152,Godzilla: Destroy All Monsters Melee,2002,T,10,11
2153,Jeremy McGrath Supercross 2000,2000,E,3,31
2154,Conker: Live And Reloaded,2005,,11,2
2155,Silent Hill 3,2003,M,9,15
2156,Yu-Gi-Oh! The Falsebound Kingdom,2002,,12,15
2157,Scooby-Doo 2: Monsters Unleashed,2004,E,9,29
2158,Power Rangers: Dino Thunder,2004,E,9,29
2159,Blast Corps,1997,,9,1
2160,LEGO Racers,1999,,3,135
2161,Tactics Ogre: Let Us Cling Together,1995,,4,136
2162,"WarioWare, Inc.: Mega Party Game$",2003,,5,1
2163,NBA Live 09,2008,E,1,8
2164,Battle Arena Toshinden 2,1995,,10,4
2165,Dragon Ball: Xenoverse 2,2016,T,9,26
2166,Dynasty Warriors 6,2007,T,9,49
2167,Jeopardy!,1997,,6,28
2168,NCAA Football 09,2008,E,1,8
2169,Doom 3: Resurrection of Evil,2005,M,7,5
2170,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,2007,T,4,16
2171,Two Worlds,2007,M,4,82
2172,Super Bomberman 3,1994,,5,69
2173,Command & Conquer: Red Alert Retaliation,1998,,12,18
2174,Star Wars: Obi-Wan,2001,T,9,5
2175,Ace Attorney Investigations: Miles Edgeworth,2009,T,11,13
2176,Kill.Switch,2003,T,7,4
2177,Catherine,2011,M,11,42
2178,F-14 Tomcat,2001,E,9,36
2179,SplashDown,2001,E,3,11
2180,NCAA Football 98,1997,,1,8
2181,Jade Empire,2005,M,4,2
2182,Infinite Undiscovery,2008,T,4,16
2183,Chocobo's Dungeon 2,1998,,4,10
2184,Lego Star Wars: The Force Awakens,2016,E10+,9,20
2185,NHL 12,2011,E10+,1,8
2186,Advance Wars,2001,E,12,1
2187,NCAA Football 2001,2000,,1,8
2188,Mafia,2004,M,9,137
2189,Hannah Montana: The Movie,2009,E,11,33
2190,Ape Escape: On the Loose,2005,E,2,4
2191,Mobile Suit Gundam: Journey to Jaburo,2000,T,8,26
2192,MLB 08: The Show,2008,E,1,4
2193,TimeSplitters 2,2002,T,7,22
2194,Classic NES Series: Zelda II: The Adventure of Link,2004,E,11,1
2195,Fire Emblem: Monsh? no Nazo,1994,,4,1
2196,Disney's Chicken Little,2005,E,2,33
2197,James Bond 007: Blood Stone,2010,T,7,5
2198,King Kong,1981,,9,138
2199,Moto Racer 2,1997,,3,8
2200,Metal Gear Solid: Portable Ops Plus,2007,T,9,15
2201,LEGO Rock Band,2009,E10+,6,20
2202,Halo 2 Multiplayer Map Pack,2005,M,7,2
2203,Mortal Kombat: Shaolin Monks,2005,M,9,40
2204,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,,7,5
2205,MotionSports,2010,T,1,6
2206,MX vs. ATV Unleashed: On the Edge,2006,E,3,29
2207,Mario Pinball Land,2004,E,6,1
2208,Mappy,1984,,2,26
2209,J-League Soccer: Prime Goal,1993,,1,26
2210,NFL Xtreme,1998,,1,4
2211,The Sims 2: Apartment Pets,2008,E,8,8
2212,Prince of Persia: The Forgotten Sands,2010,T,9,6
2213,The Sims: Medieval,2011,T,8,8
2214,Top Spin 4,2011,E,1,3
2215,Shrek the Third,2007,,9,5
2216,Baldur's Gate: Dark Alliance II,2004,T,4,118
2217,IL-2 Sturmovik: Birds of Prey,2009,T,8,12
2218,Test Drive Unlimited 2,N/A,T,3,11
2219,Star Wars: Masters of Teras Kasi,1997,,9,19
2220,World of Zoo,2009,E,8,29
2221,MX vs. ATV Untamed,2007,E,3,29
2222,The Last Remnant,2008,M,4,16
2223,Mortal Kombat Mythologies: Sub-Zero,1997,,10,14
2224,The Sly Collection,2010,E10+,2,4
2225,Naruto: Clash of Ninja,2003,T,10,100
2226,Sniper Elite 3,2014,M,7,12
2227,Prince of Persia: The Two Thrones,2005,M,9,6
2228,Hot Shots Golf: Open Tee 2,2007,E,1,4
2229,Bushido Blade 2,1998,,10,10
2230,Suikoden II,1998,T,4,15
2231,Iron Man,2008,T,9,9
2232,Tourist Trophy: The Real Riding Simulator,2006,,3,4
2233,.hack//Mutation Part 2,2002,T,4,11
2234,Cars: Mater-National Championship,2007,E,3,29
2235,Midway Arcade Treasures 2,2004,M,6,40
2236,Kirby's Dream Collection: Special Edition,2012,E10+,9,1
2237,Return to Castle Wolfenstein: Tides of War,2003,M,7,5
2238,RIFT,2011,T,4,54
2239,Street Sk8er,1998,,1,8
2240,Contra: Legacy of War,1996,,7,15
2241,Fight Night Round 2004,2004,,10,8
2242,Book of Spells,2012,,9,4
2243,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,2006,,6,139
2244,Spice World,1998,,9,4
2245,Armored Core 3,2002,T,8,140
2246,Star Wars: Republic Commando,2005,T,7,5
2247,Taiko no Tatsujin Wii,2008,,6,26
2248,London 2012: The Official Video Game of the Olympic Games,2012,,1,9
2249,Wild ARMs 2,1999,,4,4
2250,Terraria,2013,T,9,12
2251,Red Steel,2006,T,7,6
2252,Summer Sports: Paradise Island (Others sales),2008,,1,6
2253,Need for Speed: Shift 2 Unleashed,2011,,3,8
2254,The Fairly Odd Parents: Breakin Da Rules,2003,,2,29
2255,Virtua Tennis: World Tour (US & Others sales),2005,,1,9
2256,Unreal Tournament III,2007,M,7,40
2257,Adventures of Tron,1981,,9,141
2258,Fossil Fighters: Champions,2010,E,4,1
2259,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",N/A,E,9,33
2260,Command & Conquer: Red Alert 3,2008,,12,8
2261,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,2006,,6,142
2262,Pro Pinball: Big Race USA,1999,E,8,3
2263,Final Fantasy Crystal Chronicles: Ring of Fates,2007,E10+,4,16
2264,F1 2015,2015,E,3,35
2265,Tony Hawk's Proving Ground,2007,T,1,5
2266,The Darkness,2007,M,7,3
2267,Country Dance,2011,E10+,6,143
2268,MLB 2004,2003,E,1,4
2269,Naruto Shippuden: Ultimate Ninja 4,2007,,10,11
2270,The Sims 3: High-End Loft Stuff,2010,T,8,8
2271,Tiger Woods PGA Tour 2000,1998,,1,8
2272,Darkstone,2001,T,4,8
2273,NCAA March Madness 2003,2002,E,1,8
2274,Thrillville,2006,E10+,12,11
2275,Lalaloopsy,2011,E,8,5
2276,Jikkyou World Soccer 2000 Final Edition,2000,,1,15
2277,Hidden Objects: Mystery Stories,2009,,11,99
2278,NHL 10,2009,E10+,1,8
2279,100 Classic Books,2008,,6,1
2280,Puzzler Brain Games,2012,,5,26
2281,TV Show King Party,2008,T,5,6
2282,Dragon Quest Monsters: Caravan Heart,2003,,4,25
2283,Strawberry Shortcake: Summertime Adventure,2004,E,11,36
2284,Street Fighter Anniversary Collection,2004,T,10,13
2285,Legend of Legaia,1998,,4,4
2286,NHL 13,2012,E10+,1,8
2287,Napoleon: Total War,2010,T,12,9
2288,Metro: Last Light,2014,,9,42
2289,Keystone Kapers,1982,,9,5
2290,Lollipop Chainsaw,2012,M,9,20
2291,Shrek: Hassle at the Castle,2002,E,9,72
2292,Suikoden IV,2004,T,4,15
2293,Gods Eater Burst,2010,T,9,26
2294,Fist of the North Star: Ken's Rage,2010,M,9,117
2295,Disney's Kim Possible 2: Drakken's Demise,2004,E,2,33
2296,One Piece: Pirate Warriors 2,2013,T,9,26
2297,Um Jammer Lammy,1998,,6,4
2298,Brothers In Arms: Road to Hill 30,2005,M,7,6
2299,Taiko no Tatsujin DS: Touch de Dokodon!,2007,,6,26
2300,Animaniacs Ten Pin Alley,1998,,1,73
2301,Freedom Wars,2014,T,4,4
2302,Club Penguin: Elite Penguin Force - Herbert's Revenge,2010,,11,33
2303,Ratchet & Clank: Into the Nexus,2013,,7,4
2304,Radiata Stories,2005,T,4,16
2305,The Biggest Loser: Challenge,2010,E,1,29
2306,Peppa Pig: Fun and Games,2010,,6,6
2307,F-Zero GX,2003,T,3,1
2308,Scene It? Box Office Smash,2008,T,6,2
2309,Yoshi Topsy-Turvy,2004,E,2,1
2310,Monster Jam: Maximum Destruction,2002,T,3,6
2311,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,2005,,6,29
2312,Tiger Woods PGA Tour 09,2008,E,1,8
2313,World of Dragon Warrior - Torneko: The Last Hope,1999,,4,25
2314,Advance Wars 2: Black Hole Rising,2003,E,12,1
2315,Wario: Master of Disguise,2007,E10+,2,1
2316,The Last Story,2011,T,4,1
2317,Drakengard,2003,M,4,16
2318,SingStar Pop Hits,2007,,6,4
2319,Kung-Fu Master,1987,,9,5
2320,Champions: Return to Arms,2005,T,4,76
2321,Harry Potter and the Goblet of Fire,2005,E10+,9,8
2322,SingStar R&B,2007,,6,4
2323,Mary-Kate and Ashley: Magical Mystery Mall,2000,,11,31
2324,Super Robot Taisen Impact,2002,,12,57
2325,Farming Simulator 17,2016,E,8,83
2326,Crafting Mama,2010,E,8,12
2327,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,2008,,6,26
2328,Crash Bandicoot Purple: Ripto's Rampage,2004,E,2,24
2329,Spyro: A Hero's Tail,2004,E,2,24
2330,Crash: Twinsanity,2004,E,2,24
2331,GoldenEye: Rogue Agent,2004,T,7,8
2332,Paws & Claws: Pet Vet,2007,,8,29
2333,Star Ocean: First Departure,2007,T,4,16
2334,X2: Wolverine's Revenge,2003,T,2,5
2335,NBA Live 06,2005,E,1,8
2336,Rayman 2: The Great Escape,1999,,2,6
2337,Nicktoons Collection: Game Boy Advance Video Volume 1,2004,,6,34
2338,Rayman 3D,2011,E,2,6
2339,Football Manager 2014,2013,E,1,9
2340,New Play Control! Pikmin,2008,,12,1
2341,Onimusha: Dawn of Dreams,2006,M,9,13
2342,Sengoku Basara: Samurai Heroes,2010,T,9,13
2343,Stuntman: Ignition,2007,T,3,29
2344,Real Heroes: Firefighter,2009,E10+,9,144
2345,Dishonored 2,2016,M,9,7
2346,Up,2009,E,9,29
2347,SpongeBob SquarePants: Game Boy Advance Video Volume 1,2004,,6,34
2348,Konami Collector's Series: Arcade Advanced,2002,E,6,15
2349,Jampack Volume 13 (RP-T),2005,,6,4
2350,Cruis'n World,1998,,3,1
2351,Dead or Alive 5,2012,M,10,49
2352,Lemony Snicket's A Series of Unfortunate Events,2004,E,2,5
2353,X-Men Legends II: Rise of Apocalypse,2005,T,4,5
2354,Nightmare Creatures,1997,,9,4
2355,SingStar Queen,2009,T,6,4
2356,Disney Sing It: Party Hits,2010,E,6,33
2357,Dragon Quest Monsters Joker 3,2016,,4,16
2358,Tony Hawk's Pro Skater 2x,2001,T,1,5
2359,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,2012,,6,26
2360,Monster Hunter 2,N/A,,4,13
2361,NASCAR 06: Total Team Control,2005,E,3,8
2362,Dogz,2004,,8,6
2363,Super Castlevania IV,1991,,2,15
2364,White Knight Chronicles II,2010,T,4,4
2365,Mobile Suit Z Gundam: AEUG vs. Titans,2003,,10,26
2366,Juiced 2: Hot Import Nights,2007,T,3,29
2367,Wolfenstein,2009,M,7,5
2368,The Walking Dead: Survival Instinct,2013,M,7,5
2369,The Sims 3: Generations,2011,T,8,8
2370,Ape Escape 2,2002,E,2,4
2371,X-Man,1982,,9,145
2372,Sega Rally Revo,2007,E,3,9
2373,Shin Megami Tensei: Persona 3 FES,2007,M,4,49
2374,FIFA Soccer 2002,2001,E,1,8
2375,Angry Birds Trilogy,2012,E,9,5
2376,Final Fantasy VII International,1997,,4,55
2377,Condemned 2: Bloodshot,2008,M,9,9
2378,Okami,2006,T,9,13
2379,Shin Megami Tensei: Persona 3 Portable,2009,M,4,146
2380,Crash of the Titans,2007,E10+,9,24
2381,Buzz Lightyear of Star Command,2000,E,2,5
2382,NHL 16,2015,E10+,1,8
2383,Cabela's Big Game Hunter (2008),2007,T,1,5
2384,Nobunaga no Yabou: Haouden,1993,,12,49
2385,Virtua Cop,1995,,7,9
2386,Metal Gear Solid 2: Substance,N/A,M,9,15
2387,Tony Hawk's American Wasteland,2005,T,1,5
2388,WWF in Your House,1996,,10,31
2389,Wild ARMs 3,2002,T,4,6
2390,NBA ShootOut '97,1997,,1,4
2391,Family Feud: 2010 Edition,2009,E,6,6
2392,Battlezone,1982,,7,11
2393,Tak 2: The Staff of Dreams,2004,E,2,29
2394,Donkey Kong Barrel Blast,2007,E,3,1
2395,The Princess and the Frog,2009,E,2,33
2396,Viewtiful Joe,2003,T,9,13
2397,Beetle Adventure Racing!,1999,,3,8
2398,Disney's 102 Dalmatians: Puppies to the Rescue,2000,E,2,22
2399,Strike Force Bowling,2004,E,1,98
2400,Halloween,1982,,9,147
2401,Red Steel 2,2010,T,7,6
2402,Bass Landing,1999,,1,50
2403,XGRA: Extreme G-Racing Association,2004,T,3,22
2404,Bolt,2008,,11,33
2405,Mario's Picross,1995,,5,1
2406,Pac-Man Player's Choice Bundle,2003,,6,26
2407,Fighters MEGAMiX,1996,,10,9
2408,Bahamut Lagoon,1996,,4,10
2409,Warriors Orochi 3,2011,T,9,117
2410,Toshochu: Run for Money,2012,,11,26
2411,Dragon Quest Monsters: Joker 2 Professional,2011,,4,16
2412,NFL Quarterback Club 99,1998,,1,31
2413,Super Robot Taisen α Gaiden,2001,,12,57
2414,Battle of Giants: Dragons,2009,E10+,12,6
2415,Start the Party!,2010,,6,4
2416,Formula 1: Championship Edition,2006,,3,4
2417,NieR,2010,M,4,16
2418,2014 FIFA World Cup Brazil,2014,E,1,8
2419,Phoenix Wright: Ace Attorney - Trials and Tribulations,2007,,11,13
2420,SingStar Singalong With Disney,2008,,6,4
2421,NFL Fever 2003,2002,E,1,2
2422,Samurai Warriors 2,2006,T,9,49
2423,Wet,2009,M,7,7
2424,Cooking Mama 4: Kitchen Magic!,2011,E,8,12
2425,Scribblenauts: Unlimited,2012,E10+,9,20
2426,The Black Eyed Peas Experience,2011,T,6,6
2427,2 Games in 1: Sonic Battle & ChuChu Rocket!,2005,,6,29
2428,Fire Emblem: Shadow Dragon,2008,E10+,4,1
2429,Metroid Prime: Trilogy,2009,T,7,1
2430,Robotech: Battlecry,2002,T,7,72
2431,Dora the Explorer: Super Spies,2004,E,2,65
2432,Advance Wars: Days of Ruin,N/A,E10+,12,1
2433,Jak and Daxter: The Lost Frontier,2009,E10+,2,4
2434,Texas Hold 'Em Poker,2004,E,6,36
2435,Time Crisis 3,2003,T,7,26
2436,Vanquish,2010,M,7,9
2437,Ganbaru Watashi no Kakei Diary,2007,,6,1
2438,Tearaway,2013,E,11,17
2439,Small Soldiers,1998,,2,8
2440,Duke Nukem: Total Meltdown,1997,,7,14
2441,Major League Baseball 2K8,2008,E,1,7
2442,Sacred 2: Fallen Angel,2009,M,4,42
2443,Major League Baseball 2K9,2009,E,1,131
2444,Final Fantasy IV Advance,2005,E10+,4,1
2445,Dragon Ball Z: Ultimate Tenkaichi,2011,T,10,26
2446,Petz: Dogz Pack,2008,,8,6
2447,Tomb Raider Chronicles,1999,,9,22
2448,Dragon Ball Z: Buu's Fury,2004,E,9,11
2449,Spider-Man: Mysterio's Menace,2001,E,9,5
2450,Game & Watch Gallery 4,2002,,6,1
2451,MySims Racing,2009,E,3,8
2452,Naruto: Ultimate Ninja,2003,T,10,11
2453,Pac-Man Party,2010,E10+,6,26
2454,Cabela's Monster Buck Hunter,2010,T,1,5
2455,Monster Trucks,2004,E,3,36
2456,Wave Race: Blue Storm,2001,E,3,1
2457,Backyard Wrestling: Don't Try This at Home,2003,M,10,22
2458,Yakuza: Dead Souls,2011,M,7,9
2459,MonHun Nikki: Poka Poka Ailu Mura,2010,,4,13
2460,Kinect Sports Rivals,2014,E10+,1,2
2461,Dynasty Warriors 8,2013,T,9,49
2462,Suikoden,1995,,4,15
2463,Secret Agent Clank,2009,E10+,2,4
2464,Fighters Uncaged,2010,T,10,6
2465,Rayman Arena,2001,E,3,6
2466,Jaws Unleashed,2006,M,9,29
2467,Puyo Puyo Sun,1997,,5,90
2468,International Superstar Soccer 64,1997,,1,15
